11:20:00	discussion	Mikhail
11:50:00	finish
13:04:09	discussion	Mikhail
13:24:54	break
13:27:09	discussion	Kirill
13:41:04	break
13:43:13	lunch
13:46:20	code
13:49:35	lunch
14:16:52	discussion	Grigorii
14:27:29	break
14:29:13	code
14:42:09	discussion	Mikhail
14:48:58	code
14:50:41	break
14:52:35	code
15:04:22	discussion	Dmitry Rybakov
15:04:49	discussion	Egor
15:11:02	discussion	Dmitry Rybakov
15:15:58	discussion	Polina
15:18:01	discussion	Dmitry Rybakov
15:24:21	code
16:09:36	pullrequest
16:17:37	break
16:31:34	email
16:46:00	code
17:40:51	discussion	Grigorii
17:52:17	code
18:03:48	discussion	Grigorii
18:05:39	code
18:51:55	break
18:56:21	code
19:12:56	discussion	Valentin
19:17:35	discussion	Mikhail
19:20:14	discussion	Valentin
19:28:14	code
20:19:39	discussion	Me
20:21:21	code
20:37:57	discussion	Karina
20:40:13	code
20:49:10	discussion	Karina
20:51:08	code
20:56:50	discussion	Oleg
21:11:00	finish
